YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202206,170618,1034970,1,.55,"E","EUREKA",37.82,-96.29,3749200,9617400
202206,170618,1034972,1,.69,"S","SEVERY",37.62,-96.23,3737200,9613800
202206,170619,1034978,1,0,"N","EAST RAINELLE",37.97,-80.77,3758200,8046200
202206,170625,1035013,1,1.28,"ESE","PULASKI",37.0454,-80.7776,372724,8046656
202206,170625,1035022,1,1.1,"W","DUBLIN",37.12,-80.72,377200,8043200
202206,170625,1035023,1,.69,"N","PATRICK SPGS",36.66,-80.2,3639600,8012000
202206,170625,1035025,1,1.65,"E","CHRISTIANSBURG",37.13,-80.39,377800,8023400
202206,170625,1035233,1,.69,"N","HICKSVILLE",37.19,-81.13,3711400,817800
202206,170625,1035234,1,.55,"E","CERES",37.02,-81.34,371200,8120400
202206,170625,1035236,1,2.07,"N","NEWPORT",37.31,-80.5,3718600,8030000
202206,170625,1035239,1,3.63,"SSW","TERRYS FORK",37,-80.29,3700,8017400
202206,170625,1035242,1,1.38,"N","RINER",37.09,-80.45,375400,8027000
202206,170625,1035244,1,.55,"E","BONSACK",37.32,-79.87,3719200,7952200
202206,170625,1038540,1,.69,"S","SANVILLE",36.71,-80.07,3642600,804200
202206,170625,1038541,1,0,"N","WOOLWINE",36.78,-80.28,3646800,8016800
202206,170625,1038541,2,0,"N","CRITZ",36.63,-80.15,3637800,809000
202206,170625,1038542,1,.55,"W","CHILHOWIE",36.8,-81.68,3648000,8140800
202206,170625,1038544,1,2.07,"N","MC MULLIN",36.85,-81.57,3651000,8134200
202206,170625,1038544,2,2.68,"SSW","TEAS",36.7329,-81.4642,3643974,8127852
202206,171059,1038316,1,5.55,"S","HAGUE",45.95,-99.97,4557000,9958200
202206,171059,1038318,1,1.6,"WSW","HETTINGER ARPT",46.01,-102.68,46600,10240800
202206,171059,1038320,1,.48,"W","HETTINGER",46,-102.64,4600,10238400
202206,171059,1038321,1,6.66,"NNW","LEHR",46.37,-99.4,4622200,9924000
202206,171059,1038322,1,2.52,"NW","HAYNES",46,-102.5,4600,10230000
202206,171059,1038323,1,5.77,"W","WISHEK",46.26,-99.67,4615600,9940200
202206,171059,1038324,1,.84,"NW","WISHEK",46.26,-99.56,4615600,9933600
202206,171059,1038325,1,.84,"NW","STREETER",46.66,-99.36,4639600,9921600
202206,171059,1038326,1,.94,"E","MEDINA",46.88,-99.28,4652800,9916800
202206,171059,1038327,1,.69,"N","NEW LEIPZIG",46.38,-101.95,4622800,10157000
202206,171059,1038328,1,.94,"E","MEDINA",46.88,-99.28,4652800,9916800
202206,171059,1038329,1,10.89,"NNE","ELGIN MUNI ARPT",46.55,-101.76,4633000,10145600
202206,171059,1038330,1,4.99,"WSW","HAGUE",46.01,-100.08,46600,1004800
202206,171059,1038331,1,5.77,"W","WISHEK",46.26,-99.67,4615600,9940200
202206,171059,1038334,1,5.3,"W","SHIELDS",46.22,-101.24,4613200,10114400
202206,171059,1038335,1,2.76,"S","BENTLEY",46.29,-102.07,4617400,1024200
202206,171059,1038336,1,2.07,"S","BENTLEY",46.3,-102.07,4618000,1024200
202206,171059,1038337,1,.47,"W","MANDAN MUNI ARPT",46.77,-100.91,4646200,10054600
202206,171059,1038338,1,0,"N","MANDAN MUNI ARPT",46.77,-100.9,4646200,10054000
202206,171059,1038340,1,.47,"W","MANDAN MUNI ARPT",46.77,-100.91,4646200,10054600
202206,171059,1038341,1,.69,"S","(BIS)BISMARCK MUNI A",46.77,-100.75,4646200,10045000
202206,171059,1038342,1,4.17,"N","BISMARCK",46.86,-100.78,4651600,10046800
202206,171059,1038343,1,4.17,"N","BISMARCK",46.86,-100.78,4651600,10046800
202206,171059,1038344,1,5.71,"NNE","BISMARCK",46.88,-100.74,4652800,10044400
202206,171059,1038345,1,8.47,"SSW","GOODRICH",47.36,-100.2,4721600,10012000
202206,171060,1038339,1,2.38,"SSW","STOKES",32.94,-80.74,3256400,8044400
202206,171072,1038369,1,3.39,"SW","RUSSELL SPGS",38.89,-101.22,3853400,10113200
202206,171072,1039225,1,7.68,"N","ELKADER",38.89,-100.85,3853400,10051000
202206,171072,1039233,1,2.55,"ENE","GOVE",38.97,-100.44,3858200,10026400
202206,171082,1038429,1,13.54,"SSE","HILL CITY",39.1788,-99.7945,3910728,9947670
202206,171082,1038429,2,14.89,"SSE","HILL CITY",39.1591,-99.7926,399546,9947556
202206,171082,1039513,1,.7,"N","LENORA",39.6101,-100,3936606,10000
202206,171083,1038497,1,8.34,"NNW","BRUCE",44.5436,-96.937,4432616,9656220
202206,171083,1038497,2,7.91,"N","BRUCE",44.5437,-96.8614,4432622,9651684
202206,171083,1038497,3,6.05,"NNE","BRUCE",44.51,-96.83,4430600,9649800
202206,171083,1038497,4,5.61,"N","BRUCE",44.51,-96.9,4430600,9654000
202206,171083,1038499,1,8.56,"NNW","BRUCE",44.54,-96.96,4432400,9657600
202206,171083,1038499,2,7.62,"N","BRUCE",44.54,-96.87,4432400,9652200
202206,171083,1038499,3,2.07,"N","BRUCE",44.46,-96.88,4427600,9652800
202206,171083,1038499,4,2.03,"NW","(BKX)BROOKINGS MUNI",44.32,-96.85,4419200,9651000
202206,171083,1038499,5,0,"N","VOLGA",44.32,-96.92,4419200,9655200
202206,171083,1038499,6,2.96,"W","BRUCE",44.43,-96.94,4425800,9656400
202206,171087,1038445,1,5.39,"NNW","FREDONIA",46.4,-99.15,4624000,999000
202206,171087,1038448,1,1.18,"NW","JUD",46.53,-98.9,4631800,9854000
202206,171087,1038469,1,.84,"SW","EDGELEY",46.36,-98.71,4621600,9842600
202206,171087,1038471,1,.84,"NW","NORTONVILLE",46.56,-98.74,4633600,9844400
202206,171087,1038472,1,1.89,"W","DICKINSON",46.88,-102.82,4652800,10249200
202206,171087,1038474,1,0,"N","(DIK)DICKINSON MUNI",46.8,-102.8,4648000,10248000
202206,171087,1038477,1,2.13,"NNE","FORBES",45.98,-98.77,4558800,9846200
202206,171087,1038478,1,.47,"W","DICKINSON",46.88,-102.79,4652800,10247400
202206,171087,1038479,1,6.31,"ENE","FORBES",46,-98.67,4600,9840200
202206,171087,1038480,1,8.94,"SSE","EMERSON",47.07,-102.55,474200,10233000
202206,171087,1038481,1,8.35,"ESE","MARION",46.55,-98.17,4633000,9810200
202206,171087,1038482,1,2.07,"N","ELLENDALE ARPT",46.05,-98.52,463000,9831200
202206,171087,1038483,1,6.45,"WSW","MARSHALL",47.1,-102.46,476000,10227600
202206,171087,1038485,1,6.93,"N","ZAP",47.38,-101.93,4722800,10155800
202206,171088,1038877,1,2.07,"N","WORTHING",43.36,-96.77,4321600,9646200
202206,171088,1038877,2,3.15,"NNW","CANTON",43.34,-96.63,4320400,9637800
202206,171088,1038877,3,1.38,"N","CANTON",43.32,-96.6,4319200,9636000
202206,171088,1038877,4,1.71,"SE","CANTON",43.28,-96.58,4316800,9634800
202206,171088,1038877,5,2.13,"SSE","CANTON",43.27,-96.59,4316200,9635400
202206,171088,1038877,6,.85,"NW","CANTON",43.31,-96.61,4318600,9636600
202206,171088,1038877,7,2.87,"WNW","CANTON",43.32,-96.65,4319200,9639000
202206,171088,1038877,8,.69,"N","WORTHING",43.34,-96.77,4320400,9646200
202206,171090,1038564,1,.69,"S","RAINELLE",37.96,-80.78,3757600,8046800
202206,171090,1038571,1,.88,"SW","FRIARS HILL",38.01,-80.46,38600,8027600
202206,171090,1038579,1,1.3,"NNE","COALDALE",37.3669,-81.3398,3722014,8120388
202206,171100,1038588,1,.69,"S","WILBAR",36.26,-81.32,3615600,8119200
202206,171100,1038589,1,1.12,"W","MAPLE SPGS",36.18,-81.4,3610800,8124000
202206,171100,1038591,1,0,"N","SHATLEY SPGS",36.48,-81.57,3628800,8134200
202206,171100,1038592,1,1.31,"ENE","WOODFORD",36.36,-81.56,3621600,8133600
202206,171100,1038593,1,.69,"N","AHO",36.18,-81.62,3610800,8137200
202206,171103,1038645,1,.69,"S","KERRS CREEK",37.84,-79.52,3750400,7931200
202206,171103,1038646,1,1.3,"ENE","ALTAVISTA",37.13,-79.28,377800,7916800
202206,171103,1038647,1,1.79,"ENE","HURT",37.09,-79.25,375400,7915000
202206,171103,1038648,1,0,"N","GRETNA",36.95,-79.37,3657000,7922200
202206,171103,1038663,1,1.3,"WSW","HALIFAX",36.76,-78.94,3645600,7856400
202206,171103,1038664,1,1.11,"W","NEWS FERRY",36.68,-79.05,3640800,793000
202206,171103,1038671,1,.69,"S","SEDALIA",37.47,-79.45,3728200,7927000
202206,171103,1038672,1,1.07,"E","BEDFORD CITY",37.328,-79.5107,3719680,7930642
202206,171103,1038672,2,2.6,"WNW","LOWRY",37.37,-79.47,3722200,7928200
202206,171103,1038673,1,1.28,"W","GOODE",37.3668,-79.4029,3722008,7924174
202206,171114,1038795,1,2.71,"NE","COTTAGE GROVE",32.88,-86.09,3252800,865400
202206,171114,1038796,1,.61,"N","ROCKFORD",32.8888,-86.2197,3253328,8613182
202206,171114,1038797,1,1.73,"E","HOBSON CITY",33.63,-85.79,3337800,8547400
202206,171114,1038798,1,0,"N","CHULAFINNEE",33.55,-85.65,3333000,8539000
202206,171114,1038800,1,1.85,"WNW","SHOTTSVILLE",34.28,-88.16,3416800,889600
202206,171114,1038801,1,4.23,"ESE","SHOTTSVILLE",34.25,-88.06,3415000,883600
202206,171114,1038802,1,.66,"SSE","SHOTTSVILLE",34.2609,-88.1268,3415654,887608
202206,171114,1038803,1,0,"N","HAMILTON",34.13,-87.98,347800,8758800
202206,171114,1038806,1,0,"N","GUIN",33.97,-87.92,3358200,8755200
202206,171114,1038809,1,1.15,"W","LANEY",33.85,-85.92,3351000,8555200
202206,171114,1038814,1,.46,"E","COAL VLY",33.719,-87.372,3343140,8722320
202206,171114,1038816,1,0,"N","GORGAS",33.65,-87.2,3339000,8712000
202206,171114,1038820,1,.58,"W","BLOCTON",33.12,-87.11,337200,876600
202206,171114,1038821,1,0,"N","CONCORD",33.47,-87.03,3328200,871800
202206,171114,1038822,1,0,"N","HUEYTOWN",33.45,-86.97,3327000,8658200
202206,171114,1038823,1,0,"N","HELENA",33.3,-86.85,3318000,8651000
202206,171114,1038824,1,1.02,"E","BESSEMER ARPT",33.3196,-86.9024,3319176,8654144
202206,171114,1038825,1,1.5,"NNE","PATTON CHAPLE",33.4,-86.82,3324000,8649200
202206,171114,1038826,1,0,"N","PONDVILLE",32.9,-87.32,3254000,8719200
202206,171114,1038827,1,1.12,"NE","PINE FLAT",32.662,-86.437,3239720,8626220
202206,171114,1038828,1,.89,"SSE","DEATSVILLE",32.6079,-86.3949,3236474,8623694
202206,171114,1038829,1,1.36,"ESE","LOWNDESBORO",32.27,-86.6,3216200,8636000
202206,171114,1038830,1,.97,"SE","LOWNDESBORO",32.2698,-86.6085,3216188,8636510
202206,171115,1038851,1,1.22,"SW","HARBOR",43.0666,-75.1658,433996,759948
202206,171115,1038851,2,.74,"SSE","HARBOR",43.0698,-75.1458,434188,758748
202206,171115,1038851,3,1.78,"E","FRANKFORT CENTER",43.0468,-75.1151,432808,756906
202206,171115,1038851,4,.98,"SE","FRANKFORT CENTER",43.0396,-75.1368,432376,758208
202206,171116,1038852,1,2.29,"ENE","WETUMPKA",32.5682,-86.1871,3234092,8611226
202206,171116,1038853,1,1.29,"WSW","CLAUD",32.5731,-86.1007,3234386,866042
202206,171116,1038854,1,2.95,"S","DEXTER",32.588,-86.141,3235280,868460
202206,171117,1038855,1,3.77,"WSW","MONTGOMERY",43.41,-95.27,4324600,9516200
202206,171117,1038855,2,1.47,"SSW","MONTGOMERY",43.41,-95.21,4324600,9512600
202206,171117,1038855,3,1.66,"WSW","WEST OKOBOJI",43.34,-95.2,4320400,9512000
202206,171117,1038855,4,1.38,"S","FULLER FLD ARPT",43.31,-95.15,4318600,959000
202206,171117,1038855,5,5.18,"S","FULLER FLD ARPT",43.2555,-95.1609,4315330,959654
202206,171117,1038855,6,7.74,"SW","FULLER FLD ARPT",43.2554,-95.2648,4315324,9515888
202206,171117,1038855,7,5.3,"SW","WEST OKOBOJI",43.3,-95.25,4318000,9515000
202206,171133,1038912,1,5,"WSW","BELDEN",39.9723,-121.3373,3958338,12120238
202206,171133,1038912,2,5,"SSW","BELDEN",39.9331,-121.2861,3955986,12117166
202206,168538,1021816,1,4.08,"NNE","BELLWOOD",37.97,-80.79,3758200,8047400
202206,168538,1021817,1,0,"N","EAST BECKLEY",37.77,-81.17,3746200,8110200
202206,168538,1021818,1,.54,"W","MONTGOMERY",38.18,-81.33,3810800,8119800
202206,168538,1021819,1,.88,"SE","BADEN",38.79,-81.87,3847400,8152200
202206,168538,1021820,1,1.29,"ESE","BUNKER HILL",38.36,-81.71,3821600,8142600
202206,168538,1021825,1,0,"N","BIM",37.92,-81.68,3755200,8140800
202206,168538,1021826,1,.54,"E","PRIESTLY",38.27,-81.82,3816200,8149200
202206,168538,1021827,1,.69,"S","BUFFALO",38.61,-81.98,3836600,8158800
202206,168538,1021828,1,.69,"S","ELIZABETH",39.06,-81.4,393600,8124000
202206,168538,1021829,1,1.3,"WNW","STEELES",37.54,-81.8,3732400,8148000
202206,168538,1021830,1,0,"N","YANTUS",37.97,-82.05,3758200,823000
202206,168538,1021831,1,.55,"E","CHAUNCEY",37.77,-81.99,3746200,8159400
202206,168538,1021832,1,.54,"E","JANIE",37.98,-81.54,3758800,8132400
202206,168538,1021973,1,.76,"ENE","CLARKSBURG",39.283,-80.3363,3916980,8020178
202206,168538,1021973,2,.47,"NE","CLARKSBURG",39.284,-80.3429,3917040,8020574
202206,168538,1021973,3,.43,"ESE","CLARKSBURG",39.2773,-80.3427,3916638,8020562
202206,168538,1021973,4,.6,"NNW","NUTTER FORT",39.2778,-80.3349,3916668,8020094
202206,168538,1021975,1,.47,"SE","EAST VIEW",39.2655,-80.3135,3915930,8018810
202206,168538,1021975,2,.4,"SE","NUTTER FORT",39.2656,-80.3252,3915936,8019512
202206,168538,1021975,3,.46,"NNW","STONEWOOD",39.2558,-80.3242,3915348,8019452
202206,168538,1021975,4,.47,"NNE","STONEWOOD",39.2563,-80.3166,3915378,8018996
202206,168538,1021976,1,.75,"ENE","LOST CREEK",39.1726,-80.3364,3910356,8020184
202206,168538,1021976,2,.42,"ENE","LOST CREEK",39.1719,-80.3426,3910314,8020556
202206,168538,1021976,3,.45,"ESE","LOST CREEK",39.1677,-80.3422,3910062,8020532
202206,168538,1021976,4,.7,"ESE","LOST CREEK",39.1679,-80.3373,3910074,8020238
202206,168538,1021977,1,.11,"NE","HAYWOOD",39.381,-80.3483,3922860,8020898
202206,168538,1021977,2,.14,"NW","HAYWOOD",39.3815,-80.3518,3922890,8021108
202206,168538,1021977,3,.19,"SW","HAYWOOD",39.378,-80.3525,3922680,8021150
202206,168538,1021977,4,.21,"SE","HAYWOOD",39.3779,-80.3471,3922674,8020826
202206,168538,1021978,1,1.03,"ENE","MILL CREEK",38.7359,-79.9525,3844154,7957150
202206,168538,1021978,2,.52,"NNE","MILL CREEK",38.7363,-79.9648,3844178,7957888
202206,168538,1021978,3,.45,"SSE","MILL CREEK",38.7237,-79.968,3843422,7958080
202206,168538,1021978,4,.84,"ESE","MILL CREEK",38.724,-79.9565,3843440,7957390
202206,168538,1021979,1,.35,"NNW","VALLEY HEAD",38.5545,-80.0329,3833270,801974
202206,168538,1021979,2,.81,"WNW","VALLEY HEAD",38.5543,-80.0439,3833258,802634
202206,168538,1021979,3,.95,"WSW","VALLEY HEAD",38.5444,-80.0461,3832664,802766
202206,168538,1021979,4,.34,"SW","VALLEY HEAD",38.5461,-80.0338,3832766,802028
202206,168538,1021980,1,.73,"ENE","LONG",38.8325,-80.0669,3849950,804014
202206,168538,1021980,2,.43,"ENE","LONG",38.8325,-80.0727,3849950,804362
202206,168538,1021980,3,.4,"ESE","LONG",38.8279,-80.073,3849674,804380
202206,168538,1021980,4,.76,"ESE","LONG",38.8274,-80.0663,3849644,803978
202206,168538,1021981,1,1.38,"N","POINT PLEASANT",38.87,-82.12,3852200,827200
202206,168538,1021982,1,1.28,"ESE","HOLLY GROVE",38.79,-80.26,3847400,8015600
202206,168538,1021983,1,.69,"N","PECKS RUN",39.06,-80.18,393600,8010800
202206,168538,1021984,1,.53,"W","DESPARD",39.28,-80.33,3916800,8019800
202206,168538,1021985,1,.69,"N","BRIDGEPORT",39.29,-80.25,3917400,8015000
202206,168538,1021986,1,2.12,"SE","DOAK",39.3,-80.6,3918000,8036000
202206,168538,1021987,1,1.75,"NW","BERLIN",39.07,-80.37,394200,8022200
202206,168538,1035220,1,1.69,"NNE","GALE",38.9228,-80.0884,3855368,805304
202206,168538,1035220,2,1.3,"NNE","GALE",38.917,-80.0899,3855020,805394
202206,168538,1035220,3,1.33,"NNE","GALE",38.9166,-80.0874,3854996,805244
202206,168538,1035220,4,1.69,"NNE","GALE",38.9218,-80.0857,3855308,805142
202206,168538,1035222,1,.62,"NNE","MILL CREEK",38.7384,-79.9657,3844304,7957942
202206,168538,1035222,2,.4,"SSW","MILL CREEK",38.7248,-79.9731,3843488,7958386
202206,168538,1035222,3,.93,"SE","MILL CREEK",38.7218,-79.9564,3843308,7957384
202206,168538,1035222,4,1.23,"ENE","MILL CREEK",38.737,-79.949,3844220,7956940
202206,168540,1020399,1,2.29,"E","EASTOVER",33.87,-80.66,3352200,8039600
202206,168541,1020400,1,.69,"S","HURFFVILLE",39.74,-75.12,3944400,757200
202206,168541,1020401,1,.69,"N","RAMBLEWOOD",39.96,-74.93,3957600,7455800
202206,168541,1020402,1,.69,"S","MARLBORO",40.31,-74.25,4018600,7415000
202206,168541,1020403,1,.53,"W","SEA GIRT",40.13,-74.04,407800,742400
202206,168541,1020404,1,1.48,"NNW","ARCHERS CORNER",40.1,-74.46,406000,7427600
202206,168541,1020405,1,.53,"E","FREEHOLD",40.27,-74.27,4016200,7416200
202206,168541,1020406,1,.56,"NNE","GRENLOCH",39.7877,-75.0265,3947262,751590
202206,168541,1020406,2,.8,"NNE","GRENLOCH",39.7904,-75.0232,3947424,751392
202206,168542,1020407,1,.76,"NW","OLYMPIA MILLS",33.9878,-81.0292,3359268,811752
202206,168542,1020407,2,.23,"NNE","COLUMBIA",34.0029,-81.0181,34174,811086
202206,168542,1020407,3,.36,"E","COLUMBIA",33.9993,-81.0138,3359958,81828
202206,168542,1020407,4,.65,"NW","OLYMPIA MILLS",33.9865,-81.0282,3359190,811692
202206,168544,1020413,1,1.33,"WNW","RICH HILL XRDS",34.68,-80.67,3440800,8040200
202206,168544,1020414,1,1.84,"ESE","CAMP CREEK",34.74,-80.65,3444400,8039000
202206,168544,1020416,1,2.15,"SSW","ELLA",34.04,-81.44,342400,8126400
202206,168544,1020417,1,1.36,"NNE","SALLEY",33.5875,-81.2892,3335250,8117352
202206,168544,1020418,1,3.6,"NE","TALATHA",33.44,-81.64,3326400,8138400
202206,168544,1020419,1,1.45,"E","WHITE POND",33.4302,-81.4548,3325812,8127288
202206,168544,1020420,1,.18,"NW","SPRINGFIELD",33.5016,-81.2824,3330096,8116944
202206,168544,1020422,1,1.04,"ESE","SPRINGFIELD",33.4924,-81.2645,3329544,8115870
202206,168544,1020431,1,1.38,"N","SATO",33.34,-81.13,3320400,817800
202206,168544,1020436,1,.69,"N","BARNWELL",33.24,-81.37,3314400,8122200
202206,168544,1020613,1,.9,"SE","LIVINGSTON",33.54,-81.11,3332400,816600
202206,168546,1020437,1,.62,"N","WAYNESBORO BURKE ARP",33.039,-82.0007,332340,8242
202206,168546,1020439,1,.58,"W","MIDVILLE",32.82,-82.24,3249200,8214400
202206,168546,1020440,1,.9,"NE","GIRARD",33.04,-81.71,332400,8142600
202206,168548,1020450,1,4.28,"WNW","OKETO",40.0011,-96.67,4066,9640200
202206,168548,1020450,2,3.18,"W","OKETO",39.97,-96.66,3958200,9639600
202206,168548,1020452,1,1.47,"N","HULL",39.9212,-96.597,3955272,9635820
202206,168548,1020452,2,.69,"S","MARYSVILLE",39.84,-96.649,3950400,9638940
202206,168548,1020454,1,1.99,"ENE","MARYSVILLE ARPT",39.8611,-96.5953,3951666,9635718
202206,168548,1020454,2,1.66,"E","MARYSVILLE ARPT",39.8511,-96.5987,3951066,9635922
202206,168548,1020455,1,3.55,"NNE","BESTWALL",39.7259,-96.64,3943554,9638400
202206,168548,1020455,2,1.84,"NNE","BESTWALL",39.704,-96.6551,3942240,9639306
202206,168548,1020459,1,2.14,"WNW","FOSTORIA",39.44,-96.558,3926400,9633480
202206,168548,1020459,2,6.77,"N","MANHATTAN",39.278,-96.579,3916680,9634740
202206,168548,1020460,1,5.51,"SSW","ZEANDALE",39.0981,-96.4743,395886,9628458
202206,168548,1021894,1,1.2,"N","MANHATTAN",39.1971,-96.5765,3911826,9634590
